;----------------------------------------------------------,
10068,モンタニャーニ
10069,モンタルド
10070,モンタネッリ
10071,モンテレオーネ
10072,モンテッラ
10073,モンテメッツィ
10074,モンテルミニ
10075,モンテーロ
10076,モンテサーノ
10077,モンテッソーリ
10078,モンテヴェルディ
10079,モンテゼーモロ
10080,モンティ
10081,モントゥオリ
10082,モンツァ
10083,ムーア
10084,モランディ
10085,モランディーニ
10086,モランテ
10087,モラテッリ
10088,モラッティ
10089,モラヴィア
10090,モルビデリ
10091,モレッリ
10092,モレーニ
10093,モレッティ
10094,モルフェオ
10095,モーリ
10096,モリエロ
10097,モリナーリ
10098,モルラッキ
10099,モロ
10100,モロデェル
10101,モリコーネ
10102,モリス
10103,モルセラ
10104,モルターラ
10105,モルターリ
10106,モルテッラリ
10107,モスカ
10108,モスキン
10109,モゼール
10110,モッツォ
10111,ムジェッリーニ
10112,ムニョーネ
10113,ムレー
10114,ムナロン
10115,ムッソ
10116,ムッソリーニ
10117,ムーティ
10118,ムツィオ
10119,ムッツィ
10120,ナナ
10121,ナンニーニ
10122,ナンヌッツィ
10123,ナポリ
10124,ナルデッロ
10125,ナルディエロ
10126,ナシンベーネ
10127,ナゾリーニ
10128,ナスペッティ
10129,ナタール
10130,ナターリ
10131,ナチ
10132,ナティリ
10133,ナッタ
10134,ネグリ
10135,ネグロ
10136,ネリ
10137,ネロ
10138,ネスタ
10139,ネッティ
10140,ネヴォラ
10141,ニコライ
10142,ニコリーニ
10143,ニコロディ
10144,ニールセン
10145,ニッティ
10146,ノチェーラ
10147,ノエ
10148,ノーノ
10149,ノーゼ
10150,オーバーホーファー
10151,オッキーニ
10152,オッド
10153,オルドイーニ
10154,オリヴォ
10155,オノーフリ
10156,オノラート
10157,オラーノ
10158,オレフィーチェ
10159,オルフェイ
10160,オルジャーニ
10161,オルジターノ
10162,オルランディ
10163,オルランディーニ
10164,オルランド
10165,オルシーニ
10166,オルトラーニ
10167,オッターニ
10168,パッカニーニ
10169,パッキエロッティ
10170,パーチェ
10171,パチーニ
10172,パエル
10173,パガネッリ
10174,パガーニ
10175,パガニーニ
10176,パッジ
10177,パリャルディ
10178,パリュウカ
10179,パニーニ
10180,パーニ
10181,パイジェルロ
10182,パレッラ
10183,パレッティ
10184,パッラディーオ
10185,パッラヴィチーニ
10186,パッラヴィチーノ
10187,パレンバーグ
10188,パロッティーニ
10189,パルマ
10190,パルマーラ
10191,パルメル
10192,パルセリィ
10193,パンパーニ
10194,パナロ
10195,パンカーロ
10196,パニカーレ
10197,パンナイン
10198,パンターニ
10199,パンターノ
10200,パヌッチ
10201,パンザニーニ
10202,パピ
10203,パピス
10204,パラディース
10205,パレッリ
10206,パレンティ
10207,パリアンテ
10208,パリス
10209,パロリン
10210,パロリーニ
10211,パッリ
10212,パルテニオ
10213,パルッチィ
10214,パゾリーニ
10215,パスクィーニ
10216,パサラクア
10217,パトレーゼ
10218,パウシーニ
10219,パヴァロッティ
10220,パヴェージ
10221,パヴォーニ
10222,ペコラーロ
10223,ペドロッロ
10224,ペドロッティ
10225,ペッラ
10226,ペリグリーニ
10227,ペリーノ
10228,ペルー
10229,ペッリツォッティ
10230,ペルーゾ
10231,ペンネッタ
10232,ペラガッロ
10233,ペランダ
10234,ペラトナー
10235,ペルディーサ
10236,ペレッリ
10237,ペレッツ
10238,ペルゴレージ
10239,ペーリ
10240,ペロン
10241,ペロージ
10242,ペロッティ
10243,ペラキオ
10244,ペロン
10245,ペッロッタ
10246,ペルシアーニ
10247,ペルシケッティ
10248,ペルティ
10249,ペルギーニ
10250,ペルッツィ
10251,ペシェッティ
10252,ペスコソリド
10253,ペソット
10254,ペタッキ
10255,ペトラルカ
10256,ペシェッティ
10257,ペトレッラ
10258,ペトロベッリ
10259,ペトーニ
10260,ペトロベッリ
10261,ピアチェンティーニ
10262,ピアーノ
10263,ピッチニーニ
10264,ピッチオーニ
10265,ピッコロ
10266,ピエリーニ
10267,ピエルサンティ
10268,ピエトランジェリ
10269,ピエトリ
10270,ピニャッタ
10271,ピゴッツィ
10272,ピンケルレ
10273,ピネッリ
10274,ピノーリ
10275,ピノッティ
10276,ピンスーティ
10277,ピオラ
10278,ピオッティ
10279,ピオヴァーニ
10280,ピッピ
10281,ピランデッロ
10282,ピルロ
10283,ピロッキ
10284,ピサーノ
10285,ピスコーポ
10286,ピスティッリ
10287,ピストッキ
10288,ピティッチオ
10289,ピットール
10290,ピッェッティ
10291,ピッツィ
10292,ピッツィーニ
10293,プラチド
10294,プラナトシャー
10295,プランク
10296,プラタニア
10297,プラッティ
10298,プロネル
10299,ポーチェ
10300,ポリエッティ
10301,ポーラ
10302,ポリドロ
10303,ポッラローロ
10304,ポリーニ
10305,ポリオ
10306,ポーロ
10307,ポルセッリ
10308,ポンテ
10309,ポンティ
10310,ポンティローリ
10311,ポントグリオ
10312,ポンツァ
10313,ポンゾ
10314,ポルセッロ
10315,ポルフィリイ
10316,ポルポラ
10317,ポルリーノ
10318,ポッロ
10319,ポルジーレ
10320,ポルタ
10321,ポルタルピ
10322,ポッツァート
10323,プラダ
10324,プラドー
10325,プラモットン
10326,プラテッラ
10327,プラティ
10328,プレディエーリ
10329,プレガディオ
10330,プレソーニャ
10331,プレスティジャコモ
10332,プリノス
10333,プロカッチ
10334,プロカッチーニ
10335,プローディ
10336,プロスペリ
10337,プロタ
10338,プロッティ
10339,プロヴェンツァーレ
10340,プッチ
10341,プッチーニ
10342,プチッタ
10343,プニャーニ
10344,プーニ
10345,ピュッリ
10346,パンティロ
10347,プピロ
10348,プッツアー
10349,クアリオ
10350,クエスティ
10351,クインタレッリ
10352,ラディカーティ
10353,ラディス
10354,ラディチ
10355,ライモンディ
10356,ラッリ
10357,ランバルディ
10358,ランピーニ
10359,ランプッラ
10360,ラナリ
10361,ランデッガー
10362,ラニエリ
10363,ラージ
10364,ラストレッリ
10365,ラタッツィ
10366,ラウッツィーニ
10367,ラヴァイオリ
10368,ラバネッリ
10369,ラヴァセンガ
10370,レベッリン
10371,レッキア
10372,レディ
10373,レフィチェ
10374,レッジェーリ
10375,レジアニ
10376,レマーティ
10377,レンダーノ
10378,レノスト
10379,レスピーギ
10380,リカーソリ
10381,リッチ
10382,リッチョ
10383,リッチテッリ
10384,リコルディ
10385,リエーティ
10386,リギーニ
10387,リナルディ
10388,リニエーリ
10389,リージ
10390,リスポーリ
10391,リストーリ
10392,リーバ
10393,リヴェリ
10394,リヴェラ
10395,リッツォ
10396,ロッビア
10397,ロベルティ
10398,ロベルト
10399,ロブッティ
10400,ロッカ
10401,ロル
10402,ロルフォ
10403,ロレッロ
10404,ロマーニ
10405,ロミテッリ
10406,ロンディ
10407,ロンドン
10408,ロザティ
10409,ロージ
10410,ロソリーノ
10411,ロッセリーニ
10412,ロッセリーノ
10413,ロゼッティ
10414,ロッシ
10415,ロッシーニ
10416,ロータ
10417,ロトゥンノ
10418,ロヴェッタ
10419,ロヴェッティーノ
10420,ルビーニ
10421,ルフィーニ
10422,ルッジ
10423,ルッジェーリ
10424,ルモル
10425,ルンガルディエール
10426,ルスト
10427,ルスティケリ
10428,ルティーニ
10429,ルッツォリーニ
10430,サバディーニ
10431,サバティーノ
10432,サバト
10433,サバティーニ
10434,サビーノ
10435,サッケーリ
10436,サケッティ
10437,サッキーニ
10438,サクラーティ
10439,サラ
10440,サランドラ
10441,サラーリ
10442,サルチェ
10443,サレルノ
10444,サレス
10445,サリ
10446,サリエリ
10447,サルヴァトーリ
10448,サンマルティーニ
10449,サンペリ
10450,サンチェス
10451,サンドーニ
10452,サンドレッリ
10453,サンドリ
10454,サネージ
10455,サンジュリアーノ
10456,サンギネッティ
10457,サーニ
10458,サンマルティーニ
10459,サンロマーノ
10460,サンソヴィーノ
10461,サンタンジェロ
10462,サンティ
10463,サンティーニ
10464,サントリクィド
10465,サントパドレ
10466,サラッコ
10467,サローニ
10468,サッロ
10469,サルティ
10470,サルトレッティ
10471,サルトリオ
10472,サストリ
10473,サヴィーナ
10474,サヴィニオ
10475,サヴォイア
10476,サヴォルデッリ
10477,スカッキ
10478,スカダマーリャ
10479,スカラブリーニ
10480,スカリ
10481,スカンダリアト
10482,スカンデュラ
10483,スカルフィオッティ
10484,スカルラティーナ
10485,スカルラッティ
10486,スカルニッチ
10487,スカルペッリ
10488,スカルポーニ
10489,スカチーニ
10490,シェルバ
10491,スキャフィーノ
10492,スキアッシ
10493,スッキャタレーラ
10494,スキアボーネ
10495,スキエパッティ
10496,スキラッチ
10497,スキーラ
10498,シュミット
10499,シュナーフ
10500,シャリーノ
10501,シコローネ
10502,シレア
10503,シローリ
10504,スコーラ
10505,スコラーリ
10506,スコントリーノ
10507,スコッティ
10508,スクッリ
10509,セッキャーリ
10510,セコロ
10511,セガト
10512,セーニ
10513,セレット
10514,セッリット
10515,センプラン
10516,セッピ
10517,セラフィン
10518,セラフィーニ
10519,セラート
10520,セリーニ
10521,セルラオ
10522,セタッチョーリ
10523,スグレーナ
10524,シドチ
10525,シニョレッリ
10526,シニョーリ
10527,シリオット
10528,シメオーニ
10529,シミオナート
10530,シモンチェッリ
10531,シモーニ
10532,シナトラ
10533,シノーポリ
10534,スマレーリャ
10535,ソディ
10536,ソニャール
10537,ソルベッリ
10538,ソルディ
10539,ソレーラ
10540,ソリナス
10541,ソリーヴァ
10542,ソリーマ
10543,ソネゴ
10544,ソンニーノ
10545,ソスピリ
10546,スパドリーニ
10547,スパラネロ
10548,スパツィアニ
10549,スペランツァ
10550,スペトリーノ
10551,スピネッリ
10552,スポンティーニ
10553,スポルトニオ
10554,スタラーバ
10555,スタラーチェ
10556,スタッラッバ
10557,シュタウダハー
10558,ステッカ
10559,ステッファーニ
10560,スティヴァレッティ
10561,ストラデルラ
10562,ストール
10563,ストッパ
10564,ストラーロ
10565,ストロッパ
10566,ズルツェンバハー
10567,タッキナルディ
10568,タドリーニ
10569,タフィ
10570,タリアブーエ
10571,タリアピエトラ
10572,タリエッティ
10573,タルメッリ
10574,タラッリ
10575,タラマッツォ
10576,タルキ
10577,タルデッリ
10578,タルディア
10579,タルディーティ
10580,タレンギ
10581,タルキーニ
10582,タルッフィ
10583,タスカ
10584,タソッティ
10585,タヴィアーニ
10586,テバルディ
10587,テデスキ
10588,テッリーニ
10589,テナーリャ
10590,テンカーティ
10591,テンコーニ
10592,テンドゥッチ
10593,テルツィアーニ
10594,テスカリ
10595,テッサリ
10596,テスティ
10597,テスティーノ
10598,トエニ
10599,ティベルティ
10600,ティンティ
10601,ティリンデッリ
10602,ティッタ
10603,トニャッツイ
10604,トーニ
10605,トグット
10606,トルド
10607,トロ
10608,トマージ
10609,トンバ
10610,トメオーニ
10611,トンマージ
10612,トマジーニ
10613,トネッリ
10614,トーニ
10615,トンティ
10616,トッリ
10617,トリチェッリ
10618,トザッティ
10619,トスカニーニ
10620,トセッリ
10621,トージ
10622,トザット
10623,トッティ
10624,トッツィ
10625,トラエッタ
10626,トランクィリ
10627,トラパットーニ
10628,トレント
10629,トリカリーコ
10630,トリット
10631,トロイージ
10632,トロヴァヨーリ
10633,トゥルーリ
10634,トラサルディ
10635,ウベルティ
10636,ウチェッロ
10637,ウデラ
10638,ウミリアーニ
10639,ウンガリ
10640,ウンガロ
10641,ウルツィ
10642,ウスエリ
10643,バッカレラ
10644,バルブーサ
10645,ヴァレンティノ
10646,ヴァレリ
10647,ヴァリ
10648,ヴァローネ
10649,ヴァルセッチ
10650,バローティ
10651,ヴァンチーニ
10652,ヴァンツィーナ
10653,ヴァルガス
10654,ヴァザーリ
10655,ヴァーシル
10656,ヴァッティモ
10657,バトゥーリ
10658,ヴェチェッリオ
10659,ベーロ
10660,ヴェナンチーニ
10661,ヴェントラ
10662,ヴァンチュラ
10663,ヴェラルディ
10664,ヴェルディ
10665,ヴェルミリオ
10666,ヴェルサーチ
10667,ヴェルッキ
10668,ヴェスプッチ
10669,ヴェッツォーシィ
10670,ヴィアリ
10671,ヴィアネロ
10672,ヴィーコ
10673,ヴィエルコウッド
10674,ヴィエリ
10675,ヴィエリン
10676,ヴィッロレージ
10677,ヴィンチェンツォーニ
10678,ヴィスコンティ
10679,ヴィセンティーニ
10680,ヴィスマラ
10681,ヴィテツ
10682,ヴィッティ
10683,ヴィットリーニ
10684,ヴィヴァルディ
10685,ヴィヴィアーニ
10686,ヴィッツォーニ
10687,ヴォランドリ
10688,ヴォロンテ
10689,ボルタ
10690,ヴァイス
10691,ヴィンディシュ
10692,ザッカルド
10693,ザファロン
10694,ザンブロッタ
10695,ザナルデッリ
10696,ザナルディー
10697,ザンキ
10698,ザネッティ
10699,ザニーニ
10700,ザッポーニ
10701,ザルディーニ
10702,ザヴァッティーニ
10703,ゼフィレッリ
10704,ゼレンカ
10705,ゼンガ
10706,ゼノーニ
10707,ジンガレッリ
10708,ジーニ
10709,ズラタノフ
10710,ゾフ
10711,ゾラ
10712,ツォーリ
10713,ツォルチ
10714,ズッコーリ
10715,ズルリーニ

11000,アバクモワ
11001,アバルキナ
11002,アベルツェフ
11003,アブラモワ
11004,アブラモヴナ
11005,アブリコソワ
11006,アブト
11007,アダモワ
11008,アダイェフスカヤ
11009,アファナシエワ
11010,アファナシェワ
11011,アガフォノワ
11012,アイトマートヴナ
11013,アハトワ
11014,アキンフェエワ
11015,アクショネンコ
11016,アクロワ
11017,アリャドワ
11018,アルドニン
11019,アレクペロワ
11020,アレクセーエヴナ
11021,アレニチェヴナ
11022,アレクサンドロヴナ
11023,アレクセーイェヴナ
11024,アリエワ
11025,アリモワ
11026,アリエヴナ
11027,アリャビエワ
11028,アンブラジエーネ
11029,アナンコ
11030,アンドレワ
11031,アンドリアノヴナ
11032,アンドリアノワ
11033,アンドロポヴナ
11034,アンドルシコ
11035,アントネンコ
11036,アントーノフ
